timestamp_utc,open,high,low,close,tick_volume,spread,real_volume
2024-02-23 04:00:00,1.08267,1.083,1.08242,1.0825,1800,11,0
2024-02-23 05:00:00,1.0825,1.08255,1.08221,1.08247,1573,11,0
2024-02-23 06:00:00,1.08247,1.0828,1.08245,1.0825,1237,11,0
2024-02-23 07:00:00,1.08251,1.0826500000000001,1.08205,1.08224,1431,11,0
2024-02-23 08:00:00,1.08223,1.0827,1.08213,1.08249,1671,11,0
2024-02-23 09:00:00,1.08251,1.08312,1.08232,1.08289,2577,11,0
2024-02-23 10:00:00,1.08291,1.0832,1.08203,1.08246,3126,11,0
2024-02-23 11:00:00,1.08246,1.08252,1.08135,1.0817,2762,11,0
2024-02-23 12:00:00,1.08171,1.08244,1.08167,1.08234,2269,11,0
2024-02-23 13:00:00,1.08234,1.0830899999999999,1.08218,1.08262,2644,11,0
2024-02-23 14:00:00,1.08263,1.0839,1.0824,1.08356,3211,11,0
2024-02-23 15:00:00,1.08356,1.08362,1.08263,1.08314,3765,11,0
2024-02-23 16:00:00,1.08311,1.08364,1.08238,1.0825,3802,11,0
2024-02-23 17:00:00,1.08249,1.08251,1.08112,1.08201,3965,11,0
2024-02-23 18:00:00,1.08202,1.08281,1.08145,1.08268,3871,11,0
2024-02-23 19:00:00,1.08268,1.08283,1.08205,1.08243,2627,11,0
2024-02-23 20:00:00,1.08243,1.08291,1.08223,1.08261,2100,11,0
2024-02-23 21:00:00,1.08261,1.08261,1.08196,1.08225,1973,11,0
2024-02-23 22:00:00,1.08225,1.08239,1.08172,1.08218,1975,11,0
2024-02-23 23:00:00,1.08216,1.08226,1.08185,1.08193,894,11,0
2024-02-26 00:00:00,1.08277,1.08282,1.08164,1.08217,690,11,0
2024-02-26 01:00:00,1.08214,1.08221,1.08183,1.08186,672,11,0
2024-02-26 02:00:00,1.08183,1.08196,1.08154,1.08161,1720,11,0
2024-02-26 03:00:00,1.08161,1.0819,1.0812,1.08159,1924,11,0
2024-02-26 04:00:00,1.08159,1.0817,1.08137,1.08166,1323,11,0
2024-02-26 05:00:00,1.08166,1.08189,1.08153,1.0818,972,11,0
2024-02-26 06:00:00,1.0818,1.08221,1.08168,1.08207,965,11,0
2024-02-26 07:00:00,1.08207,1.08237,1.08183,1.08226,1237,11,0
2024-02-26 08:00:00,1.08225,1.08249,1.08215,1.08235,1342,11,0
2024-02-26 09:00:00,1.08234,1.08363,1.08222,1.08315,2741,11,0
2024-02-26 10:00:00,1.08317,1.08351,1.08266,1.08315,3064,11,0
2024-02-26 11:00:00,1.08316,1.08398,1.083,1.08395,2196,11,0
2024-02-26 12:00:00,1.08395,1.0848200000000001,1.0838,1.08474,2016,11,0
2024-02-26 13:00:00,1.08475,1.08535,1.08443,1.08514,2121,11,0
2024-02-26 14:00:00,1.08516,1.08591,1.0848200000000001,1.08491,2112,11,0
2024-02-26 15:00:00,1.08491,1.08584,1.08477,1.08575,2653,11,0
2024-02-26 16:00:00,1.08575,1.08583,1.08435,1.08455,3156,11,0
2024-02-26 17:00:00,1.08456,1.08539,1.08381,1.08504,3096,11,0
2024-02-26 18:00:00,1.08504,1.0855,1.08465,1.08535,2716,11,0
2024-02-26 19:00:00,1.08536,1.08545,1.08429,1.08449,2130,11,0
2024-02-26 20:00:00,1.08449,1.08454,1.08391,1.0844,2085,11,0
2024-02-26 21:00:00,1.08441,1.0847,1.08434,1.08458,1788,11,0
2024-02-26 22:00:00,1.08457,1.08521,1.08457,1.08502,2005,11,0
2024-02-26 23:00:00,1.08503,1.0851,1.0849,1.08507,655,11,0
2024-02-27 00:00:00,1.08436,1.085,1.08427,1.08497,307,15,0
2024-02-27 01:00:00,1.08489,1.08508,1.08479,1.08498,691,11,0
2024-02-27 02:00:00,1.08499,1.08503,1.08461,1.08468,1544,11,0
2024-02-27 03:00:00,1.08468,1.08503,1.08448,1.08493,2114,11,0
2024-02-27 04:00:00,1.08493,1.08531,1.08476,1.0851,1509,11,0
2024-02-27 05:00:00,1.0851,1.08525,1.0848,1.08523,1522,11,0
2024-02-27 06:00:00,1.08524,1.08548,1.08519,1.08528,1100,11,0
2024-02-27 07:00:00,1.08528,1.08535,1.0848,1.08513,1450,11,0
2024-02-27 08:00:00,1.08515,1.08522,1.08465,1.08494,1596,11,0
2024-02-27 09:00:00,1.08494,1.08621,1.08494,1.08555,2386,11,0
2024-02-27 10:00:00,1.08554,1.08654,1.08525,1.08569,2630,11,0
2024-02-27 11:00:00,1.08568,1.08589,1.08511,1.08524,2448,11,0
2024-02-27 12:00:00,1.08524,1.08527,1.08412,1.08512,2222,11,0
2024-02-27 13:00:00,1.08511,1.08584,1.08474,1.0857,1966,11,0
